NumVisits,AvgProdCount,AvgDiscount,AvgSalesValue,MorningPct,AfternoonPct
9,4.222222222,2.318888889,11.25555556,22.22222222,55.55555556
150,6.366666667,2.277933333,22.2466,18,53.33333333
164,4.823170732,3.800853659,20.15573171,14.63414634,46.34146341
95,7.947368421,3.005473684,24.59136842,63.15789474,18.94736842
79,3.037974684,0.968227848,6.142278481,65.82278481,30.37974684
241,7.821576763,4.122904564,30.18298755,22.82157676,45.22821577
46,11.15217391,10.19673913,33.28,28.26086957,47.82608696
137,8.620437956,3.851459854,26.07080292,26.27737226,48.90510949
244,9.922131148,4.695,21.89569672,25.40983607,59.01639344
43,3.093023256,10.7555814,22.4855814,51.1627907,48.8372093
42,35.97619048,24.67738095,118.2635714,38.0952381,47.61904762
158,11.75316456,5.323291139,36.99974684,9.493670886,57.59493671
79,9.64556962,5.652531646,27.53405063,27.84810127,55.69620253
234,20.77777778,14.52636752,45.7665812,12.39316239,83.76068376
57,7.333333333,2.175964912,27.45035088,38.59649123,54.38596491
502,4.689243028,3.006434263,14.12249004,14.14342629,58.96414343
68,11.30882353,5.150588235,24.55720588,30.88235294,52.94117647
26,19.30769231,9.725384615,63.36,11.53846154,73.07692308
154,14.98051948,8.695909091,34.12116883,18.18181818,51.94805195
65,8.061538462,3.102615385,19.40953846,26.15384615,63.07692308
122,5.31147541,2.228032787,18.08245902,29.50819672,38.52459016
215,10.09302326,3.600976744,27.396,10.23255814,63.72093023
144,9.909722222,4.8075,23.84819444,30.55555556,59.72222222
104,6.173076923,3.465769231,27.49769231,44.23076923,45.19230769
51,11.35294118,6.289607843,37.76529412,27.45098039,52.94117647
136,8.860294118,3.970882353,18.60625,11.76470588,69.11764706
221,4.28959276,1.370135747,10.43217195,67.87330317,31.67420814
4,26.75,18.62,76.2125,25,75
134,14.79104478,6.18119403,43.28335821,14.17910448,68.65671642
58,12.93103448,5.902413793,34.94827586,13.79310345,62.06896552
18,10.27777778,4.321111111,38.34555556,22.22222222,66.66666667
111,7.954954955,3.064954955,19.83306306,21.62162162,47.74774775
114,8.385964912,4.766666667,22.0472807,11.40350877,47.36842105
53,18.77358491,16.55132075,47.87603774,41.50943396,56.60377358
274,6.733576642,2.472627737,14.79448905,21.89781022,33.94160584
621,4.051529791,1.860016103,16.47653784,19.00161031,72.46376812
576,2.600694444,1.208836806,6.518923611,17.36111111,56.59722222
11,9.909090909,5.497272727,28.48818182,0,9.090909091
60,5.316666667,2.018333333,17.9115,31.66666667,66.66666667
106,5.726415094,2.091037736,23.0895283,50.94339623,42.45283019
72,16.33333333,4.865694444,54.94819444,31.94444444,63.88888889
53,12.09433962,9.656981132,28.87622642,16.98113208,73.58490566
43,15.1627907,6.187674419,47.36418605,20.93023256,65.11627907
88,9.147727273,3.775340909,23.23693182,26.13636364,60.22727273
52,11.38461538,7.893076923,33.92442308,19.23076923,57.69230769
16,3.125,1.95625,12.62875,31.25,6.25
10,11.8,6.956,29.938,10,60
167,21.46706587,12.4305988,58.71323353,32.33532934,57.48502994
8,16.125,6.28625,38.94875,25,50
15,12.93333333,7.313333333,46.09666667,13.33333333,80
126,10.76190476,3.664365079,29.17579365,15.87301587,71.42857143
197,6.54822335,2.606395939,21.41715736,43.14720812,48.73096447
84,42.66666667,18.49892857,160.5514286,3.571428571,36.9047619
43,14.53488372,7.814883721,46.35023256,9.302325581,62.79069767
182,6.269230769,2.599615385,26.205,32.41758242,57.69230769
82,22.42682927,7.842682927,75.49402439,53.65853659,37.80487805
34,12.52941176,6.343235294,30.48588235,20.58823529,67.64705882
71,13.3943662,5.745915493,42.4556338,22.53521127,64.78873239
205,21.98536585,13.96136585,62.70565854,18.53658537,56.58536585
29,13.27586207,9.433793103,45.86965517,20.68965517,72.4137931
36,10.55555556,6.458888889,38.72527778,22.22222222,11.11111111
412,14.09223301,5.816917476,45.60762136,33.00970874,49.75728155
196,8.096938776,4.273520408,19.42423469,19.89795918,60.20408163
32,13.1875,13.225625,38.1159375,18.75,43.75
110,7.409090909,4.758090909,18.70427273,27.27272727,50
90,7.266666667,4.920111111,20.30966667,14.44444444,26.66666667
75,9.76,6.021733333,31.12706667,41.33333333,46.66666667
196,9.346938776,8.373010204,31.16928571,50.51020408,36.2244898
174,9.218390805,5.564137931,26.80103448,21.83908046,44.25287356
16,3.8125,1.583125,15.445,31.25,50
31,2.806451613,1.287741935,45.80258065,35.48387097,58.06451613
102,2.284313725,0.565392157,8.072058824,12.74509804,63.7254902
126,10.11111111,4.866190476,24.32436508,30.15873016,61.11111111
21,10.66666667,4.956666667,27.68809524,52.38095238,42.85714286
21,18.42857143,8.873333333,57.96,9.523809524,52.38095238
139,6.748201439,3.381870504,15.97733813,33.81294964,63.30935252
92,16.38043478,4.849456522,50.50880435,26.08695652,48.91304348
250,10.588,7.73756,33.22156,50.4,36
57,13.03508772,7.182280702,37.79385965,28.07017544,56.14035088
138,13.73913043,3.948115942,30.07797101,0.724637681,86.23188406
90,11.75555556,5.139444444,45.35555556,26.66666667,51.11111111
30,13.83333333,5.808333333,32.46433333,40,60
63,12.85714286,9.428095238,41.09095238,6.349206349,73.01587302
253,3.316205534,1.730434783,14.65897233,20.9486166,43.08300395
180,7.45,3.404055556,13.72272222,25.55555556,71.66666667
11,4.454545455,6.205454545,14.68,36.36363636,63.63636364
122,5.860655738,2.482213115,11.22106557,4.918032787,32.78688525
40,2.85,0.953,12.778,22.5,20
23,3.565217391,0.925217391,5.457391304,13.04347826,65.2173913
91,9.208791209,3.342747253,27.32296703,57.14285714,37.36263736
140,7.121428571,2.785285714,24.96571429,25,70.71428571
121,7.355371901,3.394958678,19.35958678,33.88429752,48.76033058
35,9.685714286,5.348857143,27.058,22.85714286,45.71428571
161,10.40372671,4.098074534,26.08546584,33.54037267,55.27950311
108,15.22222222,6.783611111,35.25666667,55.55555556,43.51851852
40,19.325,7.784,77.246,22.5,62.5
63,21.88888889,9.031428571,54.54380952,73.01587302,25.3968254
167,3.610778443,1.793652695,12.80592814,46.10778443,37.7245509
53,8.735849057,4.969245283,29.31245283,26.41509434,60.37735849
171,19.30409357,8.432046784,55.91497076,23.97660819,72.51461988
99,7.090909091,2.653232323,21.07191919,44.44444444,30.3030303
36,3.583333333,1.613888889,7.313055556,11.11111111,50
603,7.301824212,3.543565506,63.5485738,36.31840796,52.40464345
145,16.94482759,14.01413793,65.1637931,26.20689655,64.82758621
81,16.95061728,9.388395062,43.85345679,13.58024691,55.55555556
26,8.192307692,5.108846154,15.86692308,19.23076923,69.23076923
41,8.390243902,4.939268293,25.97536585,14.63414634,82.92682927
12,5.833333333,1.258333333,10.15916667,50,16.66666667
276,13.74275362,4.819057971,49.94764493,60.86956522,36.5942029
30,10.66666667,3.808333333,42.00966667,60,33.33333333
146,7.691780822,2.284246575,28.98712329,25.34246575,65.06849315
92,6.923913043,2.377608696,26.88869565,18.47826087,47.82608696
26,15.42307692,18.00038462,52.57576923,26.92307692,57.69230769
70,3.971428571,1.466,12.01242857,8.571428571,45.71428571
4,8.75,2.9475,45.76,0,100
27,15.11111111,5.434444444,45.59888889,25.92592593,62.96296296
33,5.333333333,2.638787879,32.6269697,51.51515152,36.36363636
275,3.472727273,1.177454545,5.825454545,32,52
82,18.25609756,7.596341463,63.02902439,46.34146341,42.68292683
229,8.327510917,3.663930131,24.7368559,9.170305677,78.60262009
291,9.189003436,3.744639175,24.59347079,19.93127148,67.6975945
248,10.33064516,5.111169355,21.30693548,36.69354839,25.80645161
19,18.73684211,21.21947368,52.03842105,10.52631579,89.47368421
20,8.95,4.797,21.1755,30,40
295,5.871186441,2.771627119,16.58681356,21.69491525,65.42372881
153,8.209150327,3.179477124,28.20228758,30.06535948,47.7124183
80,4.9625,2.549875,13.16175,23.75,58.75
103,5.077669903,2.250485437,18.78106796,40.77669903,53.39805825
55,6.163636364,3.380181818,12.692,12.72727273,63.63636364
135,10.72592593,4.849185185,38.03622222,39.25925926,44.44444444
55,14.54545455,5.633636364,41.37581818,20,54.54545455
7,14.14285714,4.435714286,33.09428571,28.57142857,71.42857143
96,14.625,5.171458333,48.08770833,54.16666667,26.04166667
41,8.634146341,4.196341463,25.24853659,7.317073171,48.7804878
81,6.530864198,2.922098765,14.86925926,69.13580247,27.16049383
66,21.39393939,12.07060606,73.80439394,10.60606061,59.09090909
184,11.42934783,4.216630435,44.67032609,4.891304348,54.34782609
563,2.211367673,0.989271758,5.82625222,35.52397869,34.63587922
5,7,2.304,14.582,20,60
64,31.140625,14.0921875,95.26453125,23.4375,45.3125
147,12.61904762,10.23823129,42.2562585,11.56462585,59.86394558
216,3.643518519,1.547916667,6.924814815,36.11111111,37.03703704
57,7,8.79122807,23.28912281,45.61403509,29.8245614
44,29.93181818,18.29795455,69.87909091,29.54545455,68.18181818
50,32.48,22.147,103.3432,38,44
245,6.428571429,2.716244898,12.71159184,53.87755102,46.12244898
62,19.72580645,11.68741935,60.35354839,19.35483871,51.61290323
111,5.207207207,2.858108108,11.90855856,24.32432432,57.65765766
55,14.74545455,12.42290909,62.42309091,10.90909091,65.45454545
177,8.881355932,4.31740113,29.30581921,50.84745763,43.50282486
84,13.16666667,4.181666667,24.43202381,16.66666667,44.04761905
61,24.04918033,10.05229508,44.17704918,29.50819672,52.45901639
121,8.446280992,2.972727273,24.90975207,26.44628099,71.90082645
132,17.79545455,12.65939394,58.85772727,37.12121212,58.33333333
67,6.71641791,5.736119403,21.92567164,7.462686567,68.65671642
86,6.325581395,2.943255814,26.05825581,22.09302326,68.60465116
36,9.388888889,5.758055556,41.46694444,30.55555556,66.66666667
250,7.852,3.44932,27.54276,49.2,49.6
50,4.26,3.2484,20.026,34,50
84,7.80952381,5.465119048,26.26321429,19.04761905,73.80952381
139,20.76258993,8.914604317,73.39244604,34.5323741,64.74820144
142,7.838028169,3.771830986,14.31366197,27.46478873,71.83098592
54,7.055555556,6.534444444,25.86907407,12.96296296,79.62962963
225,3.915555556,1.434355556,10.50293333,11.55555556,52
106,17.31132075,8.090849057,45.33962264,22.64150943,67.9245283
30,12.56666667,7.406333333,39.62033333,10,46.66666667
149,6.469798658,4.975704698,20.20295302,32.88590604,56.37583893
91,7.494505495,4.863516484,15.81989011,26.37362637,71.42857143
96,9.364583333,4.395729167,25.051875,7.291666667,39.58333333
12,7.416666667,3.11,25.65583333,41.66666667,41.66666667
116,10.40517241,3.974482759,48.42586207,18.96551724,67.24137931
42,7.547619048,4.221666667,22.49261905,7.142857143,38.0952381
33,10.72727273,6.233636364,30.11393939,24.24242424,75.75757576
95,18.61052632,11.40410526,62.47968421,20,56.84210526
30,5.2,1.412333333,19.98466667,40,60
47,5.468085106,1.637021277,12.60340426,19.14893617,38.29787234
165,10.81212121,6.843333333,53.37169697,11.51515152,54.54545455
449,7.436525612,3.883919822,21.1596882,13.5857461,29.62138085
28,7.892857143,6.623214286,24.3975,21.42857143,50
26,1.846153846,0.419615385,12.05423077,30.76923077,26.92307692
16,4.125,2.70125,11.92375,43.75,25
81,9.814814815,8.260617284,27.94320988,9.87654321,28.39506173
204,8.299019608,3.515196078,29.9225,30.88235294,57.35294118
118,9.43220339,3.800084746,28.62847458,19.49152542,73.72881356
9,17.55555556,7.776666667,55.57111111,0,100
38,5.078947368,3.668157895,17.98052632,44.73684211,26.31578947
22,12.77272727,10.15090909,39.87818182,9.090909091,77.27272727
22,5.590909091,2.665,13.27727273,27.27272727,50
87,12.16091954,5.405977011,35.16091954,28.73563218,66.66666667
133,7.248120301,9.748421053,41.41706767,6.015037594,63.90977444
321,20.48598131,7.877445483,58.86205607,14.01869159,52.3364486
52,8.403846154,3.051538462,36.33557692,23.07692308,40.38461538
176,8.039772727,5.953125,24.95056818,40.90909091,52.27272727
44,8.795454545,5.705681818,22.06704545,15.90909091,61.36363636
51,6.784313725,2.938823529,35.85568627,15.68627451,68.62745098
64,12.734375,8.95515625,43.4240625,37.5,37.5
186,5.768817204,2.538924731,19.71741935,23.11827957,58.06451613
16,8.3125,9.813125,59.118125,37.5,50
68,14.83823529,9.482794118,32.83455882,38.23529412,55.88235294
87,7.804597701,3.592068966,19.97517241,9.195402299,54.02298851
61,14.91803279,10.94590164,40.76459016,11.47540984,73.7704918
77,7.74025974,2.096103896,16.06467532,2.597402597,61.03896104
73,13.64383562,8.524383562,53.64123288,54.79452055,38.35616438
79,10.44303797,5.830126582,24.00493671,18.98734177,27.84810127
89,3.528089888,1.231011236,7.765168539,17.97752809,53.93258427
28,28.78571429,19.73642857,90.83428571,28.57142857,64.28571429
29,17.65517241,10.91793103,53.91482759,24.13793103,68.96551724
234,4.807692308,1.780042735,12.93589744,23.93162393,46.58119658
73,8.328767123,4.403835616,32.8960274,39.7260274,46.57534247
362,6.505524862,4.481104972,18.13024862,27.0718232,49.44751381
102,11.24509804,6.18627451,29.75264706,20.58823529,54.90196078
58,13.5,7.076034483,35.75206897,20.68965517,55.17241379
115,3.730434783,2.120956522,11.97965217,26.08695652,42.60869565
51,30.52941176,14.0854902,99.03,29.41176471,41.17647059
64,4.53125,2.08875,11.70125,10.9375,48.4375
59,11.44067797,8.261694915,32.78152542,33.89830508,47.45762712
134,4.985074627,2.086865672,15.835,11.94029851,78.35820896
212,5.990566038,3.818254717,21.44514151,16.03773585,63.20754717
92,20.43478261,7.257608696,81.95163043,19.56521739,69.56521739
21,14.23809524,8.745714286,55.43714286,66.66666667,33.33333333
59,7.610169492,4.634745763,19.2759322,25.42372881,67.79661017
284,15.03873239,6.555,53.44704225,47.53521127,45.77464789
12,3.5,4.6075,14.4425,50,41.66666667
24,2.416666667,0.4275,7.795416667,29.16666667,62.5
81,13.32098765,10.09296296,47.84160494,23.45679012,59.25925926
345,8.275362319,5.857507246,25.66562319,31.30434783,47.82608696
57,19.54385965,10.22122807,66.3045614,28.07017544,54.38596491
26,4.461538462,1.896538462,18.40730769,26.92307692,57.69230769
17,4.235294118,2.828235294,18.11235294,29.41176471,47.05882353
14,20.21428571,10.99928571,60.385,28.57142857,42.85714286
159,4.748427673,2.645534591,17.66610063,32.0754717,28.30188679
77,4.805194805,2.854545455,16.95662338,11.68831169,59.74025974
65,6.461538462,4.398615385,17.58246154,12.30769231,72.30769231
127,10.98425197,6.250472441,29.9492126,37.00787402,43.30708661
41,17.19512195,13.89243902,50.07365854,19.51219512,73.17073171
29,8.827586207,4.645517241,34.45965517,51.72413793,44.82758621
104,8.538461538,3.071538462,26.72942308,23.07692308,59.61538462
219,5.260273973,3.35196347,13.256621,28.31050228,56.16438356
233,6.424892704,2.772103004,19.17866953,20.60085837,61.37339056
145,13.28965517,6.965586207,30.19282759,34.48275862,58.62068966
63,9.587301587,4.71047619,21.86619048,20.63492063,36.50793651
33,5.454545455,2.883636364,13.08363636,39.39393939,57.57575758
153,9.588235294,5.294705882,31.42490196,50.98039216,43.1372549
104,13.28846154,2.993653846,45.08990385,23.07692308,35.57692308
57,8.578947368,5.09122807,24.79859649,26.31578947,68.42105263
409,9.246943765,5.038948655,30.07486553,65.77017115,27.38386308
150,12.7,5.284466667,45.32526667,44,41.33333333
69,3.130434783,0.98115942,12.67,44.92753623,55.07246377
128,16.40625,9.950859375,40.3078125,14.84375,55.46875
7,3,1.007142857,9.778571429,14.28571429,57.14285714
34,8.088235294,2.413235294,29.31176471,14.70588235,64.70588235
167,7.011976048,3.619820359,27.36071856,16.76646707,35.32934132
41,5.073170732,1.597804878,15.99439024,21.95121951,53.65853659
122,8.163934426,3.869098361,17.67745902,34.42622951,51.63934426
135,12.68888889,4.485851852,54.84081481,22.96296296,51.11111111
16,4.375,3.0275,15.053125,37.5,43.75
17,7.941176471,1.655882353,19.88117647,29.41176471,70.58823529
212,7.70754717,6.340377358,23.69,14.1509434,82.0754717
205,12.96097561,7.202536585,45.99219512,17.07317073,63.41463415
166,8.915662651,4.75873494,32.71108434,32.53012048,38.55421687
89,10.15730337,5.08011236,24.68067416,21.34831461,56.17977528
124,5.330645161,2.381129032,15.85790323,37.90322581,45.96774194
9,15.22222222,10.22,28.89333333,22.22222222,44.44444444
13,17.23076923,11.41076923,54.91538462,46.15384615,53.84615385
61,7.114754098,4.043278689,21.87180328,29.50819672,54.09836066
79,17.3164557,7.799620253,76.71367089,37.97468354,60.75949367
133,9.105263158,3.221278195,22.52766917,39.84962406,39.09774436
149,15.30872483,8.10557047,24.98134228,12.75167785,65.10067114
51,5.352941176,2.416470588,18.71,39.21568627,41.17647059
253,4.766798419,2.171818182,13.15027668,17.78656126,59.68379447
98,8.265306122,3.296530612,25.36602041,27.55102041,52.04081633
100,4.57,2.4239,14.8254,18,57
219,7.242009132,4.962328767,21.56917808,30.59360731,38.35616438
62,8.838709677,4.116935484,20.59258065,27.41935484,59.67741935
41,9,4.218292683,31.00219512,12.19512195,80.48780488
27,20.22222222,8.332962963,70.96111111,22.22222222,74.07407407
160,12.425,6.041,49.9295625,23.125,53.125
44,6.636363636,5.548409091,22.83181818,20.45454545,68.18181818
7,6.714285714,3.178571429,23.36714286,14.28571429,85.71428571
30,18.53333333,12.115,53.98166667,53.33333333,43.33333333
38,4.815789474,2.716578947,14.14736842,7.894736842,55.26315789
25,5.12,4.6584,23.4988,12,76
173,11.50867052,5.123815029,36.9100578,27.16763006,42.19653179
81,7.580246914,6.835925926,25.22382716,25.92592593,46.91358025
186,8.758064516,5.800483871,23.5683871,34.94623656,50.53763441
381,6.485564304,3.344120735,16.19981627,31.49606299,51.70603675
108,3.12037037,2.235648148,7.086759259,45.37037037,20.37037037
54,8.074074074,3.058148148,19.96407407,16.66666667,51.85185185
23,4.260869565,1.88173913,15.71391304,17.39130435,60.86956522
37,10.40540541,6.084864865,24.90081081,21.62162162,40.54054054
168,8.625,5.703809524,53.83952381,20.83333333,45.83333333
6,15.33333333,7.205,32.545,0,66.66666667
46,4.043478261,1.806304348,13.52652174,28.26086957,45.65217391
7,3.857142857,3.061428571,17.56428571,14.28571429,85.71428571
15,12.8,5.748,52.43,33.33333333,66.66666667
134,15.15671642,6.806343284,39.57858209,37.31343284,52.23880597
54,18.01851852,11.05703704,49.20185185,42.59259259,51.85185185
96,11.33333333,6.5009375,32.22427083,34.375,62.5
121,2.909090909,1.172975207,6.80231405,32.23140496,52.0661157
31,11.32258065,5.519032258,25.3883871,22.58064516,54.83870968
15,14.8,5.442,43.48933333,40,53.33333333
174,11.47126437,6.745804598,33.52522989,17.81609195,56.89655172
57,8.631578947,6.129649123,30.59105263,22.80701754,57.89473684
92,13,5.055434783,25.69326087,29.34782609,69.56521739
76,8.618421053,3.162105263,18.62342105,25,42.10526316
76,31.15789474,18.29460526,82.07184211,9.210526316,80.26315789
86,14.41860465,5.454302326,44.30651163,24.41860465,66.27906977
797,5.028858218,2.796662484,18.1981054,33.62609787,55.95984944
385,11.57142857,4.254831169,47.54366234,29.87012987,67.79220779
20,3.25,1.2585,12.9265,25,45
55,13.56363636,9.502909091,34.90527273,38.18181818,61.81818182
22,8.136363636,7.256363636,22.20409091,40.90909091,50
38,16.13157895,8.552631579,46.80315789,21.05263158,57.89473684
94,16.75531915,9.736808511,59.01946809,40.42553191,41.4893617
20,10.15,4.951,44.7,10,60
194,7.587628866,3.53443299,20.58252577,19.58762887,59.79381443
20,17.05,8.336,52.558,55,45
51,35.03921569,26.74764706,91.73745098,58.82352941,35.29411765
26,29.23076923,16.375,79.55769231,15.38461538,46.15384615
217,13.2718894,4.059723502,51.84364055,22.58064516,70.04608295
91,6.362637363,4.153076923,22.43351648,8.791208791,43.95604396
35,7,7.703142857,23.71742857,14.28571429,68.57142857
15,4.866666667,1.123333333,16.64666667,20,60
34,6.382352941,3.081470588,17.74852941,11.76470588,64.70588235
254,5.795275591,2.684370079,17.59555118,12.5984252,38.18897638
97,13.8556701,6.681134021,55.96134021,23.71134021,51.54639175
123,21.67479675,9.46601626,53.98333333,34.14634146,55.28455285
158,14.59493671,7.798670886,57.53981013,34.17721519,51.26582278
23,9.739130435,3.056521739,21.37478261,30.43478261,21.73913043
6,14.83333333,10.98333333,33.86166667,33.33333333,50
53,2.037735849,1.768113208,6.146603774,13.20754717,64.1509434
46,8.347826087,10.88369565,25.06043478,21.73913043,58.69565217
24,8.75,5.715833333,23.75625,54.16666667,20.83333333
6,16,9.54,42.05166667,50,50
28,6.785714286,6.465357143,18.65357143,32.14285714,21.42857143
170,8.964705882,2.554529412,31.02541176,26.47058824,52.94117647
31,15.4516129,8.033225806,44.81032258,12.90322581,48.38709677
232,4.413793103,3.116508621,15.09676724,28.01724138,42.24137931
33,12.81818182,8.06030303,35.26121212,81.81818182,18.18181818
168,21.69047619,5.660654762,66.67142857,2.976190476,35.11904762
228,6.153508772,2.696096491,16.57008772,12.71929825,60.96491228
29,13.06896552,6.210689655,26.54206897,17.24137931,62.06896552
126,10.96031746,5.865634921,41.72571429,23.01587302,31.74603175
132,11.6969697,7.384393939,48.93015152,30.3030303,45.45454545
49,12.63265306,7.095918367,28.77285714,10.20408163,61.2244898
115,3.756521739,4.688434783,14.40965217,14.7826087,21.73913043
66,10.74242424,2.574545455,25.60363636,13.63636364,37.87878788
71,12.07042254,6.166901408,42.44450704,26.76056338,52.11267606
109,9.47706422,4.686972477,23.80889908,48.62385321,44.03669725
73,12.36986301,4.965479452,47.33315068,34.24657534,39.7260274
132,13.38636364,5.222424242,31.48121212,62.12121212,37.87878788
258,12.78294574,5.183914729,38.83507752,44.18604651,55.03875969
17,4.647058824,1.798235294,15.59058824,47.05882353,35.29411765
273,10.73992674,3.863772894,45.79941392,65.93406593,33.33333333
8,7.5,2.3325,17.20375,0,87.5
20,11.7,2.967,31.1725,35,45
328,6.027439024,3.352804878,17.99027439,21.03658537,57.01219512
19,11.73684211,11.35842105,38.86,21.05263158,68.42105263
199,10.72361809,4.104572864,24.08773869,35.67839196,58.29145729
24,4.791666667,2.509166667,17.81791667,29.16666667,50
38,6.657894737,2.822105263,20.74736842,15.78947368,52.63157895
203,11.23152709,5.458472906,29.34719212,16.25615764,58.62068966
49,4.142857143,1.435510204,6.784897959,6.12244898,67.34693878
160,5.675,2.5239375,12.3405625,23.125,68.75
137,16.75182482,9.741167883,36.8510219,50.3649635,48.90510949
30,6.033333333,3.321,19.83333333,13.33333333,30
159,9.540880503,3.040754717,17.72327044,47.79874214,52.20125786
55,10.41818182,6.658,34.48181818,34.54545455,34.54545455
525,1.579047619,0.408971429,2.880152381,1.333333333,16.57142857
34,14.17647059,9.294411765,31.18352941,8.823529412,91.17647059
103,12.81553398,5.680194175,31.94184466,52.42718447,34.95145631
27,6.555555556,2.945925926,19.27111111,55.55555556,44.44444444
176,9.704545455,1.996818182,15.69772727,68.18181818,27.84090909
56,31.01785714,12.31178571,86.23785714,23.21428571,67.85714286
68,8.382352941,4.7475,24.07955882,26.47058824,42.64705882
80,11.0625,7.67925,26.555375,98.75,1.25
147,5.659863946,1.573605442,18.5937415,22.44897959,55.10204082
50,12.18,5.5128,29.7598,26,54
192,11.10416667,7.813697917,31.03942708,30.20833333,44.27083333
84,11.51190476,6.490119048,35.23392857,30.95238095,47.61904762
80,6.75,2.263625,18.67775,16.25,51.25
36,5.111111111,3.544166667,21.05416667,27.77777778,36.11111111
212,7.801886792,3.410518868,29.92495283,42.9245283,48.58490566
90,3.6,2.842888889,9.994333333,21.11111111,67.77777778
373,5.943699732,3.57689008,20.24914209,24.12868633,50.13404826
171,7.374269006,3.182222222,17.78766082,7.01754386,45.61403509
174,3.33908046,1.268390805,11.7791954,61.49425287,22.98850575
23,5.869565217,2.592608696,13.93826087,4.347826087,60.86956522
9,5.555555556,3.073333333,17.60888889,22.22222222,0
34,10.41176471,5.114117647,25.23470588,20.58823529,70.58823529
17,12.41176471,13.45235294,40.33117647,23.52941176,47.05882353
134,11.56716418,5.660895522,37.73044776,19.40298507,52.98507463
30,11.9,4.795,34.36566667,10,60
421,6.722090261,3.617458432,34.03895487,34.44180523,55.81947743
5,56.6,26.76,129.072,20,60
58,19.96551724,10.12172414,64.42206897,25.86206897,56.89655172
196,8.147959184,4.071377551,20.74102041,15.30612245,75
74,21.22972973,5.845405405,75.45891892,44.59459459,55.40540541
48,7.729166667,7.518333333,22.07895833,20.83333333,72.91666667
14,9.928571429,7.301428571,25.745,85.71428571,14.28571429
204,5.019607843,2.162205882,9.255539216,14.21568627,43.1372549
16,4.9375,3.275625,16.290625,43.75,25
11,8.454545455,6.09,27.00454545,45.45454545,45.45454545
42,21.47619048,18.53547619,63.50547619,30.95238095,47.61904762
64,14.359375,4.445,44.31234375,14.0625,39.0625
394,6.517766497,4.081903553,22.41423858,22.84263959,55.58375635
9,21.88888889,14.01222222,53.01888889,33.33333333,66.66666667
96,9.21875,4.835,26.50927083,18.75,56.25
31,12.80645161,10.43935484,49.87258065,80.64516129,19.35483871
86,7.895348837,6.09244186,25.32034884,17.44186047,69.76744186
105,6.371428571,3.010285714,17.34314286,24.76190476,59.04761905
60,14.33333333,4.774166667,34.121,25,56.66666667
129,18.68992248,6.083023256,59.76627907,25.58139535,66.66666667
57,6.105263158,2.477017544,11.04526316,10.52631579,45.61403509
31,14.06451613,11.21064516,31.57645161,9.677419355,64.51612903
123,18.39837398,18.26894309,49.06674797,13.82113821,71.54471545
244,16.8442623,11.32659836,47.1342623,32.37704918,56.14754098
189,5.444444444,1.927089947,9.439047619,23.80952381,54.4973545
6,5.833333333,13.69666667,65.02666667,66.66666667,16.66666667
57,3.403508772,1.238947368,8.991754386,7.01754386,40.35087719
13,10.61538462,16.94,33.44384615,69.23076923,23.07692308
12,2.666666667,0.944166667,13.335,25,16.66666667
12,10.33333333,5.656666667,22.26583333,66.66666667,25
27,27.40740741,18.32592593,101.0659259,7.407407407,62.96296296
56,8.321428571,3.4475,24.08142857,12.5,66.07142857
80,4.375,2.05725,14.678875,22.5,71.25
131,6.015267176,2.958625954,25.65145038,25.95419847,48.09160305
23,5.434782609,1.268695652,14.09652174,82.60869565,17.39130435
202,10.13366337,6.594455446,26.63475248,21.78217822,73.26732673
131,8.20610687,4.307557252,19.60763359,12.21374046,47.32824427
91,2.241758242,1.61032967,6.202197802,8.791208791,46.15384615
138,11.68115942,3.844130435,39.12282609,28.98550725,47.10144928
132,13.11363636,7.991136364,30.45386364,13.63636364,56.81818182
87,10.44827586,5.134712644,29.13517241,48.27586207,49.42528736
14,11.07142857,9.622857143,39.13,21.42857143,71.42857143
86,10.61627907,4.772674419,26.03883721,20.93023256,63.95348837
87,5.850574713,11.3062069,35.19425287,58.62068966,41.37931034
123,8.203252033,5.529756098,20.05430894,21.13821138,50.40650407
76,5.565789474,2.946842105,15.69315789,3.947368421,48.68421053
23,11.86956522,3.517826087,27.39956522,73.91304348,26.08695652
11,18.72727273,9.12,55.32545455,36.36363636,36.36363636
61,4.62295082,1.858688525,23.25836066,40.98360656,55.73770492
58,21.46551724,11.69982759,70.26551724,27.5862069,56.89655172
145,6.289655172,3.048206897,17.00724138,33.79310345,60
9,6.111111111,4.663333333,11.51666667,0,77.77777778
256,6.76953125,2.835625,16.57273438,35.546875,51.953125
352,10.3125,6.281392045,34.44738636,26.70454545,62.78409091
32,22,9.9525,86.4678125,3.125,68.75
144,7.340277778,2.904583333,21.56743056,20.83333333,63.88888889
86,33.1744186,17.62081395,99.20802326,3.488372093,96.51162791
45,8.444444444,4.514222222,18.57133333,8.888888889,42.22222222
25,17,9.4128,53.4828,24,64
40,4.35,1.89175,16.438,55,40
99,10.09090909,4.144141414,28.70262626,31.31313131,49.49494949
122,11.23770492,6.105327869,30.70008197,18.03278689,59.01639344
235,12.6,8.269446809,46.9847234,42.12765957,52.34042553
35,7,2.080857143,22.60971429,45.71428571,45.71428571
121,21.55371901,8.223636364,57.30347107,19.83471074,69.4214876
509,8.984282908,4.645108055,27.49552063,13.55599214,76.03143418
25,4.76,1.9964,13.9924,24,60
